timestamp;AR_x;AR_y;AR_z;AR_ang_x;AR_ang_y;AR_ang_z;AR_ang_w;Distancia;HAP_x;HAP_y;HAP_z;HAP_ang_x;HAP_ang_y;HAP_ang_z;HAP_ang_w
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;0
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;0;0;-0,055
1;2;3;4;5;-0,115149;0,05113512;0,6292221
1;2;3;4;5;-0,115149;0,05113515;0,6292221
1;2;3;4;5;-0,115149;0,05113516;0,6292221
1;2;3;4;5;-0,115149;0,05113516;0,6292221
1;2;3;4;5;-0,115149;0,05113513;0,6292221
1;2;3;4;5;-0,1151491;0,05113506;0,629222
1;2;3;4;5;-0,1151491;0,05113517;0,629222
1;2;3;4;5;-0,115149;0,05113515;0,6292221
1;2;3;4;5;-0,1151491;0,05113513;0,629222
1;2;3;4;5;-0,115149;0,05113514;0,6292221
1;2;3;4;5;-0,115149;0,05113514;0,6292221
1;2;3;4;5;-0,115149;0,05113514;0,6292221
1;2;3;4;5;-0,1151491;0,05113498;0,6292221
1;2;3;4;5;-0,115149;0,05113514;0,6292221
1;2;3;4;5;-0,1151491;0,05113512;0,629222
1;2;3;4;5;-0,115149;0,05113511;0,6292221
1;2;3;4;5;-0,115149;0,05113516;0,6292221
1;2;3;4;5;-0,115149;0,05113514;0,6292221
1;2;3;4;5;-0,115149;0,05113515;0,6292221
1;2;3;4;5;-0,115149;0,05113515;0,6292221
1;2;3;4;5;-0,115149;0,05113514;0,6292221
1;2;3;4;5;-0,115149;0,05113511;0,6292221
1;2;3;4;5;-0,1151491;0,05113512;0,629222
1;2;3;4;5;-0,115149;0,05113516;0,6292221
1;2;3;4;5;-0,115149;0,05113511;0,6292221
1;2;3;4;5;-0,115149;0,05113515;0,6292221
1;2;3;4;5;-0,115149;0,05113513;0,6292221
1;2;3;4;5;-0,115149;0,05113515;0,6292221
1;2;3;4;5;-0,115149;0,05113515;0,6292221
1;2;3;4;5;-0,115149;0,05113516;0,6292221
1;2;3;4;5;-0,115149;0,05113515;0,6292221
1;2;3;4;5;-0,115149;0,05113515;0,6292221
1;2;3;4;5;-0,115149;0,05113514;0,6292221
1;2;3;4;5;-0,1151491;0,05113516;0,629222
1;2;3;4;5;-0,115149;0,05113511;0,6292221
1;2;3;4;5;-0,115149;0,05113513;0,6292221
1;2;3;4;5;-0,1151491;0,05113512;0,629222
1;2;3;4;5;-0,115149;0,05113511;0,6292221
1;2;3;4;5;-0,115149;0,05113515;0,6292221
1;2;3;4;5;-0,115149;0,05113504;0,6292221
1;2;3;4;5;-0,115149;0,05113515;0,6292221
1;2;3;4;5;-0,1151491;0,05113512;0,629222
1;2;3;4;5;-0,115149;0,05113511;0,6292221
1;2;3;4;5;-0,1151491;0,05113512;0,629222
1;2;3;4;5;-0,1151491;0,051135;0,629222
1;2;3;4;5;-0,115149;0,05113511;0,6292221
1;2;3;4;5;-0,115149;0,05113508;0,629222
1;2;3;4;5;-0,1151491;0,05113498;0,6292221
1;2;3;4;5;-0,1151491;0,05113512;0,629222
1;2;3;4;5;-0,115149;0,05113516;0,6292221
1;2;3;4;5;-0,1151491;0,0511351;0,629222
1;2;3;4;5;-0,115149;0,05113512;0,6292221
1;2;3;4;5;-0,1151491;0,05113517;0,629222
1;2;3;4;5;-0,1151491;0,05113515;0,6292221
1;2;3;4;5;-0,115149;0,05113508;0,6292221
1;2;3;4;5;-0,115149;0,05113512;0,6292221
1;2;3;4;5;-0,115149;0,05113516;0,6292221
1;2;3;4;5;-0,115149;0,05113514;0,6292221
1;2;3;4;5;-0,115149;0,05113515;0,6292221
1;2;3;4;5;-0,115149;0,05113514;0,6292221
1;2;3;4;5;-0,115149;0,05113514;0,6292221
1;2;3;4;5;-0,1151491;0,0511351;0,629222
1;2;3;4;5;-0,115149;0,05113514;0,6292221
1;2;3;4;5;-0,1151491;0,05113506;0,629222
1;2;3;4;5;-0,115149;0,05113515;0,6292221
1;2;3;4;5;-0,115149;0,05113515;0,6292221
1;2;3;4;5;-0,115149;0,05113514;0,6292221
1;2;3;4;5;-0,1151491;0,0511351;0,629222
1;2;3;4;5;-0,115149;0,05113516;0,6292221
1;2;3;4;5;-0,115149;0,05113511;0,6292221
1;2;3;4;5;-0,1151491;0,05113515;0,6292221
1;2;3;4;5;-0,1151491;0,05113512;0,629222
1;2;3;4;5;-0,1151491;0,05113512;0,629222
1;2;3;4;5;-0,1151492;0,05113512;0,629222
1;2;3;4;5;-0,115149;0,05113514;0,6292221
1;2;3;4;5;-0,1151491;0,0511351;0,629222
1;2;3;4;5;-0,115149;0,05113513;0,6292221
1;2;3;4;5;-0,115149;0,05113514;0,6292221
1;2;3;4;5;-0,1151491;0,05113512;0,629222
1;2;3;4;5;-0,3038541;0,05113515;0,5509811
1;2;3;4;5;-0,3038542;0,05113509;0,5509811
1;2;3;4;5;-0,3038541;0,05113511;0,5509812
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038542;0,05113513;0,5509811
1;2;3;4;5;-0,3038541;0,05113516;0,5509812
1;2;3;4;5;-0,3038541;0,05113517;0,5509812
1;2;3;4;5;-0,3038541;0,05113516;0,5509812
1;2;3;4;5;-0,3038541;0,05113514;0,5509812
1;2;3;4;5;-0,3038541;0,05113516;0,5509812
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038541;0,05113511;0,5509812
1;2;3;4;5;-0,3038541;0,05113516;0,5509812
1;2;3;4;5;-0,3038541;0,05113517;0,5509812
1;2;3;4;5;-0,3038542;0,05113506;0,550981
1;2;3;4;5;-0,3038541;0,05113509;0,5509812
1;2;3;4;5;-0,3038541;0,05113515;0,5509811
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038541;0,05113516;0,5509812
1;2;3;4;5;-0,3038541;0,05113514;0,5509812
1;2;3;4;5;-0,3038542;0,05113513;0,5509811
1;2;3;4;5;-0,3038541;0,05113518;0,5509811
1;2;3;4;5;-0,3038541;0,05113514;0,5509812
1;2;3;4;5;-0,3038541;0,05113511;0,5509812
1;2;3;4;5;-0,3038541;0,05113525;0,5509811
1;2;3;4;5;-0,3038541;0,05113515;0,5509811
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038541;0,05113514;0,5509812
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038541;0,05113519;0,5509812
1;2;3;4;5;-0,3038541;0,05113519;0,5509812
1;2;3;4;5;-0,3038541;0,05113515;0,5509811
1;2;3;4;5;-0,3038541;0,05113511;0,5509812
1;2;3;4;5;-0,3038541;0,05113517;0,5509812
1;2;3;4;5;-0,3038542;0,05113506;0,550981
1;2;3;4;5;-0,3038541;0,05113515;0,5509811
1;2;3;4;5;-0,3038541;0,05113515;0,5509811
1;2;3;4;5;-0,3038541;0,05113515;0,5509811
1;2;3;4;5;-0,3038541;0,05113516;0,5509812
1;2;3;4;5;-0,3038541;0,05113517;0,5509812
1;2;3;4;5;-0,3038541;0,05113519;0,5509812
1;2;3;4;5;-0,3038541;0,05113515;0,5509811
1;2;3;4;5;-0,3038542;0,05113513;0,550981
1;2;3;4;5;-0,3038541;0,05113519;0,5509812
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038541;0,05113516;0,5509812
1;2;3;4;5;-0,3038541;0,05113509;0,5509812
1;2;3;4;5;-0,3038541;0,05113516;0,5509812
1;2;3;4;5;-0,3038542;0,05113501;0,5509811
1;2;3;4;5;-0,3038541;0,05113517;0,5509812
1;2;3;4;5;-0,3038541;0,05113522;0,5509812
1;2;3;4;5;-0,3038541;0,05113516;0,5509812
1;2;3;4;5;-0,3038541;0,05113519;0,5509812
1;2;3;4;5;-0,3038541;0,05113517;0,5509812
1;2;3;4;5;-0,3038541;0,05113516;0,5509812
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038541;0,05113514;0,5509812
1;2;3;4;5;-0,3038542;0,05113509;0,5509811
1;2;3;4;5;-0,3038541;0,05113506;0,5509812
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038542;0,05113515;0,550981
1;2;3;4;5;-0,3038541;0,05113515;0,5509811
1;2;3;4;5;-0,3038541;0,05113515;0,5509812
1;2;3;4;5;-0,3038541;0,05113507;0,5509811
1;2;3;4;5;-0,3038542;0,05113503;0,5509811
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038541;0,05113508;0,5509812
1;2;3;4;5;-0,3038541;0,05113516;0,5509812
1;2;3;4;5;-0,3038541;0,05113516;0,5509812
1;2;3;4;5;-0,3038542;0,05113513;0,550981
1;2;3;4;5;-0,3038541;0,05113511;0,5509812
1;2;3;4;5;-0,3038541;0,05113519;0,5509811
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038541;0,05113519;0,5509812
1;2;3;4;5;-0,3038542;0,05113519;0,5509811
1;2;3;4;5;-0,3038541;0,05113516;0,5509812
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038541;0,05113523;0,5509811
1;2;3;4;5;-0,3038541;0,05113519;0,5509812
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038541;0,05113518;0,5509811
1;2;3;4;5;-0,3038542;0,05113513;0,5509811
1;2;3;4;5;-0,3038542;0,05113513;0,5509811
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038541;0,05113523;0,5509811
1;2;3;4;5;-0,3038541;0,05113519;0,5509812
1;2;3;4;5;-0,3038541;0,05113519;0,5509812
1;2;3;4;5;-0,3038541;0,05113515;0,5509811
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038542;0,05113513;0,5509811
1;2;3;4;5;-0,3038541;0,05113509;0,5509812
1;2;3;4;5;-0,3038541;0,05113511;0,5509812
1;2;3;4;5;-0,3038541;0,05113523;0,5509811
1;2;3;4;5;-0,3038542;0,05113513;0,550981
1;2;3;4;5;-0,3038541;0,05113517;0,5509812
1;2;3;4;5;-0,3038542;0,05113513;0,5509811
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038542;0,05113513;0,550981
1;2;3;4;5;-0,3038541;0,05113515;0,5509811
1;2;3;4;5;-0,3038541;0,05113518;0,5509811
1;2;3;4;5;-0,3038541;0,05113517;0,5509812
1;2;3;4;5;-0,3038541;0,05113525;0,5509812
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038541;0,05113516;0,5509812
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038541;0,051135;0,5509812
1;2;3;4;5;-0,3038541;0,05113515;0,5509811
1;2;3;4;5;-0,3038543;0,05113563;0,5509809
1;2;3;4;5;-0,3038541;0,05113527;0,5509811
1;2;3;4;5;-0,3038541;0,05113511;0,5509812
1;2;3;4;5;-0,3038541;0,05113517;0,5509812
1;2;3;4;5;-0,3038541;0,05113514;0,5509812
1;2;3;4;5;-0,3038541;0,05113516;0,5509812
1;2;3;4;5;-0,3038541;0,05113525;0,5509811
1;2;3;4;5;-0,3038542;0,05113525;0,550981
1;2;3;4;5;-0,3038542;0,05113471;0,5509811
1;2;3;4;5;-0,3038541;0,05113517;0,5509812
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038541;0,05113507;0,5509811
1;2;3;4;5;-0,3038541;0,05113518;0,5509811
1;2;3;4;5;-0,3038542;0,05113506;0,550981
1;2;3;4;5;-0,3038541;0,05113516;0,5509812
1;2;3;4;5;-0,3038541;0,05113519;0,5509812
1;2;3;4;5;-0,3038541;0,05113511;0,5509812
1;2;3;4;5;-0,3038541;0,05113519;0,5509812
1;2;3;4;5;-0,3038541;0,05113507;0,5509811
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038541;0,05113515;0,5509811
1;2;3;4;5;-0,3038541;0,05113519;0,5509812
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038542;0,05113513;0,550981
1;2;3;4;5;-0,3038541;0,05113509;0,5509812
1;2;3;4;5;-0,3038542;0,05113513;0,5509811
1;2;3;4;5;-0,3038541;0,05113509;0,5509812
1;2;3;4;5;-0,3038541;0,05113511;0,5509812
1;2;3;4;5;-0,3038541;0,05113518;0,5509812
1;2;3;4;5;-0,3038542;0,05113515;0,550981
1;2;3;4;5;-0,3038542;0,05113513;0,550981
1;2;3;4;5;-0,3038541;0,05113525;0,5509811
1;2;3;4;5;-0,3038543;0,05113821;0,5509806
1;2;3;4;5;-0,3069685;0,05154802;0,5520017
1;2;3;4;5;-0,3086651;0,05240845;0,5526575
1;2;3;4;5;-0,3117059;0,05160076;0,5546987
1;2;3;4;5;-0,3145469;0,05137145;0,5554517
1;2;3;4;5;-0,316439;0,05148797;0,5557452
1;2;3;4;5;-0,318187;0,05154175;0,5560963
1;2;3;4;5;-0,3195276;0,05140893;0,5564311
1;2;3;4;5;-0,3197548;0,05157685;0,5561461
1;2;3;4;5;-0,319901;0,05115986;0,5563623
1;2;3;4;5;-0,3203087;0,05087523;0,5564511
1;2;3;4;5;-0,3183742;0,05115528;0,5558267
1;2;3;4;5;-0,31869;0,05116374;0,5558848
1;2;3;4;5;-0,3196158;0,05114795;0,5560555
1;2;3;4;5;-0,3202872;0,05115314;0,5561929
1;2;3;4;5;-0,3210981;0,05115591;0,5563693
1;2;3;4;5;-0,3218575;0,05116217;0,5565212
1;2;3;4;5;-0,3227631;0,05117129;0,5566931
1;2;3;4;5;-0,3235082;0,05118648;0,5568393
1;2;3;4;5;-0,3242563;0,05120128;0,5569815
1;2;3;4;5;-0,3251601;0,05122021;0,5571541
1;2;3;4;5;-0,3258461;0,05123723;0,5572715
1;2;3;4;5;-0,3272392;0,05128085;0,5575531
1;2;3;4;5;-0,3294106;0,0513701;0,5579796
1;2;3;4;5;-0,3312237;0,05136978;0,558141
1;2;3;4;5;-0,3328228;0,0512537;0,5581613
1;2;3;4;5;-0,3339034;0,0512311;0,5581572
1;2;3;4;5;-0,334108;0,05132114;0,5580709
1;2;3;4;5;-0,3335833;0,05126552;0,5582215
1;2;3;4;5;-0,3316759;0,0512567;0,5583289
1;2;3;4;5;-0,3301347;0,05121429;0,5582799
1;2;3;4;5;-0,3296939;0,05121838;0,5583029
1;2;3;4;5;-0,3293641;0,05123204;0,5584134
1;2;3;4;5;-0,3291013;0,05124085;0,5584124
1;2;3;4;5;-0,3291726;0,05125506;0,558366
1;2;3;4;5;-0,3293862;0,05128329;0,5583826
1;2;3;4;5;-0,3292068;0,05127737;0,5582797
1;2;3;4;5;-0,3292761;0,05127498;0,5582379
1;2;3;4;5;-0,3289147;0,05126927;0,5580642
1;2;3;4;5;-0,3288315;0,05128212;0,5580046
1;2;3;4;5;-0,3289943;0,05129488;0,558009
1;2;3;4;5;-0,3287085;0,05128844;0,5578716
1;2;3;4;5;-0,3285348;0,05128549;0,5577627
1;2;3;4;5;-0,3281868;0,05126064;0,557627
1;2;3;4;5;-0,3243197;0,04913542;0,5553147
1;2;3;4;5;-0,32177;0,04677584;0,5531713
1;2;3;4;5;-0,3201809;0,04517988;0,5518118
1;2;3;4;5;-0,3207781;0,04500237;0,5520327
1;2;3;4;5;-0,32142;0,04482256;0,5522629
1;2;3;4;5;-0,3217067;0,04452102;0,5526788
1;2;3;4;5;-0,3221133;0,044072;0,5533065
1;2;3;4;5;-0,3223255;0,04361871;0,5539525
1;2;3;4;5;-0,3193702;0,04405854;0,5534984
1;2;3;4;5;-0,3193702;0,04405832;0,5534983
1;2;3;4;5;-0,3193702;0,04405833;0,5534984
1;2;3;4;5;-0,3193701;0,04405789;0,5534986
1;2;3;4;5;-0,3162326;0,04707006;0,5500776
1;2;3;4;5;-0,316235;0,04677977;0,5501062
1;2;3;4;5;-0,3160871;0,04661756;0,549906
1;2;3;4;5;-0,3157946;0,04656769;0,5493575
1;2;3;4;5;-0,3152971;0,04643084;0,5483085
1;2;3;4;5;-0,3152851;0,04639496;0,5482792
1;2;3;4;5;-0,3152866;0,04629105;0,5481669
1;2;3;4;5;-0,3153712;0,04623822;0,547972
1;2;3;4;5;-0,3153023;0,04623917;0,5475291
1;2;3;4;5;-0,3152681;0,046289;0,5467188
1;2;3;4;5;-0,3153931;0,04604476;0,5465315
1;2;3;4;5;-0,3155026;0,0458547;0,5461054
1;2;3;4;5;-0,3156408;0,04550171;0,5458247
1;2;3;4;5;-0,3159853;0,04516373;0,5456254
1;2;3;4;5;-0,3163822;0,0447835;0,545399
1;2;3;4;5;-0,3163877;0,04435327;0,5449282
1;2;3;4;5;-0,3161655;0,04459982;0,5448943
1;2;3;4;5;-0,3151833;0,04569903;0,5451282
1;2;3;4;5;-0,3142101;0,04695711;0,5458215
1;2;3;4;5;-0,3130045;0,04831528;0,546853
1;2;3;4;5;-0,3112152;0,04969281;0,5481151
1;2;3;4;5;-0,3090177;0,05151745;0,5488676
1;2;3;4;5;-0,3067425;0,05391587;0,5489007
1;2;3;4;5;-0,3047203;0,05624762;0,5486743
1;2;3;4;5;-0,3027498;0,05870714;0,5481979
1;2;3;4;5;-0,3007888;0,06136856;0,548015
1;2;3;4;5;-0,2985464;0,06472845;0,5479781
1;2;3;4;5;-0,2960816;0,06881037;0,5480642
1;2;3;4;5;-0,293919;0,07262457;0,5482979
1;2;3;4;5;-0,2905924;0,07789229;0,5470229
1;2;3;4;5;-0,2875158;0,08283418;0,5455016
1;2;3;4;5;-0,2842235;0,08808804;0,5432004
1;2;3;4;5;-0,2810297;0,09371453;0,5408913
1;2;3;4;5;-0,2780285;0,09934996;0,5392207
1;2;3;4;5;-0,2750539;0,1052712;0,5379446
1;2;3;4;5;-0,2721343;0,1113657;0,5364296
1;2;3;4;5;-0,2683996;0,1179846;0,5335671
1;2;3;4;5;-0,2639768;0,124966;0,5299506
1;2;3;4;5;-0,2590412;0,1321391;0,5262533
1;2;3;4;5;-0,2538118;0,1390047;0,5226104
1;2;3;4;5;-0,2481811;0,1457818;0,5184345
1;2;3;4;5;-0,2423215;0,1529147;0,5138763
1;2;3;4;5;-0,2361992;0,1607259;0,5085806
1;2;3;4;5;-0,2306609;0,1683015;0,5035563
1;2;3;4;5;-0,2254336;0,1759954;0,4979437
1;2;3;4;5;-0,2201592;0,1835101;0,4912735
1;2;3;4;5;-0,2147956;0,1906005;0,4842971
1;2;3;4;5;-0,2094432;0,1975077;0,4765857
1;2;3;4;5;-0,2036005;0,2044738;0,467448
1;2;3;4;5;-0,1982729;0,211331;0,4592144
1;2;3;4;5;-0,193481;0,2181884;0,4506787
1;2;3;4;5;-0,1890842;0,2248867;0,4425913
1;2;3;4;5;-0,1847613;0,2314758;0,4337838
1;2;3;4;5;-0,180541;0,2379244;0,4249285
1;2;3;4;5;-0,1766327;0,2443345;0,4161063
1;2;3;4;5;-0,1736199;0,2502909;0,4071646
1;2;3;4;5;-0,1709641;0,2557964;0,3986226
1;2;3;4;5;-0,1689698;0,2606885;0,3899544
1;2;3;4;5;-0,1673926;0,2652081;0,3811156
1;2;3;4;5;-0,1659366;0,2693951;0,3720754
1;2;3;4;5;-0,1645329;0,2730588;0,3630916
1;2;3;4;5;-0,1630025;0,2760803;0,3541466
1;2;3;4;5;-0,1615876;0,2782821;0,3453602
1;2;3;4;5;-0,1604807;0,2798212;0,3366936
1;2;3;4;5;-0,1598403;0,2810545;0,3283639
1;2;3;4;5;-0,1597155;0,2824391;0,3203575
1;2;3;4;5;-0,1598027;0,2841238;0,3121983
1;2;3;4;5;-0,160083;0,2853647;0,3043801
1;2;3;4;5;-0,1599507;0,2862517;0,2967145
1;2;3;4;5;-0,1602357;0,2860987;0,2892745
1;2;3;4;5;-0,1607471;0,2862916;0,2819471
1;2;3;4;5;-0,1616166;0,2866177;0,2749867
1;2;3;4;5;-0,162866;0,287015;0,2683016
1;2;3;4;5;-0,1641788;0,2875111;0,2620811
1;2;3;4;5;-0,1655949;0,287721;0,2559658
1;2;3;4;5;-0,1669974;0,2878309;0,2498064
1;2;3;4;5;-0,1683571;0,2879088;0,2436144
1;2;3;4;5;-0,1701318;0,2875669;0,2380102
1;2;3;4;5;-0,1719235;0,287244;0,2326663
1;2;3;4;5;-0,173869;0,2867815;0,2275795
1;2;3;4;5;-0,1758524;0,2860259;0,2231506
1;2;3;4;5;-0,177732;0,2850401;0,2189507
1;2;3;4;5;-0,179502;0,2843347;0,2147551
1;2;3;4;5;-0,1816661;0,2837215;0,2116001
1;2;3;4;5;-0,1838937;0,2832944;0,20835
1;2;3;4;5;-0,1863058;0,2827049;0,2054568
1;2;3;4;5;-0,1885885;0,282211;0,2025563
1;2;3;4;5;-0,1908076;0,2819768;0,1996695
1;2;3;4;5;-0,1930903;0,2818423;0,1970334
1;2;3;4;5;-0,1954663;0,2819601;0,194893
1;2;3;4;5;-0,1979592;0,282153;0,1932412
1;2;3;4;5;-0,200607;0,2823165;0,1915626
1;2;3;4;5;-0,2033623;0,2822656;0,1895054
1;2;3;4;5;-0,2061671;0,2824054;0,1874957
1;2;3;4;5;-0,2086219;0,2826263;0,1856835
1;2;3;4;5;-0,210756;0,2829474;0,1843202
1;2;3;4;5;-0,2129442;0,2833801;0,1831256
1;2;3;4;5;-0,2155316;0,2839741;0,1825739
1;2;3;4;5;-0,2185621;0,2843282;0,1819169
1;2;3;4;5;-0,2216195;0,2843559;0,1811295
1;2;3;4;5;-0,2244226;0,2841258;0,1803514
1;2;3;4;5;-0,2269613;0,2838115;0,1798189
1;2;3;4;5;-0,2294211;0,2833991;0,1795787
1;2;3;4;5;-0,2318366;0,282766;0,1799203
1;2;3;4;5;-0,2340524;0,2820799;0,1808438
1;2;3;4;5;-0,2359903;0,2810327;0,1823808
1;2;3;4;5;-0,2372019;0,2795618;0,1848445
1;2;3;4;5;-0,2380677;0,2781362;0,1871125
1;2;3;4;5;-0,2384596;0,2763549;0,1892882
1;2;3;4;5;-0,2389416;0,2742654;0,1910995
1;2;3;4;5;-0,2392458;0,2720314;0,1927921
